iter	Logloss
186	0.003027908398
187	0.003027906037
188	0.002978845806
189	0.002942229665
190	0.002919934613
191	0.002876796871
192	0.002876794287
193	0.002874229246
194	0.002870136921
195	0.002857636893
196	0.002835439331
197	0.002807158411
198	0.00280300385
199	0.002767073517
200	0.002767065313
201	0.00276148061
202	0.002744234178
203	0.002708287294
204	0.002708287294
205	0.002691005297
206	0.002659166237
207	0.002650449344
208	0.002639285488
209	0.002606260445
210	0.002581129473
211	0.002575758726
212	0.002554458738
213	0.002524182611
214	0.002519335749
215	0.002479798229
216	0.002479794903
217	0.002473950594
218	0.002463127396
219	0.002460570258
220	0.00244457778
221	0.002380647684
222	0.002379232115
223	0.002375220289
224	0.00236209257
225	0.002334580298
226	0.002300354437
227	0.002292831356
228	0.002279143692
229	0.002279143692
230	0.002263841349
231	0.002236253873
232	0.002206740192
233	0.002195725559
234	0.002174736535
235	0.002158013317
236	0.002134311363
237	0.002134303101
238	0.002086229895
239	0.002075102406
240	0.002075102406
241	0.002065645955
242	0.002060405154
243	0.002060402257
244	0.002051940955
245	0.00203586697
246	0.002027880572
247	0.002022962779
248	0.002019061955
249	0.002013665999
250	0.002001186422
251	0.001996432245
252	0.001992641058
253	0.00198380841
254	0.001975500185
255	0.001959101067
256	0.001956344913
257	0.001956344238
258	0.001955054022
259	0.0019550422
260	0.001946124718
261	0.001927025765
262	0.001927023891
263	0.001927006741
264	0.001916580662
265	0.001916565759
266	0.001901047224
267	0.001901046026
268	0.001901044994
269	0.001883374896
270	0.00187182418
271	0.001871820519
272	0.001871817374
273	0.001844413771
274	0.001819664775
275	0.001819664775
276	0.001814824361
277	0.001814818805
278	0.00180695443
279	0.00180074703
280	0.001796047871
281	0.001796040883
282	0.001791654376
283	0.001786842415
284	0.001786841
285	0.001778015923
286	0.001773220986
287	0.001773219904
288	0.001768258378
289	0.001756664705
290	0.001749512762
291	0.001749509681
292	0.001734139164
293	0.001734136697
294	0.001719896666
295	0.001717239947
296	0.001712955241
297	0.001698435357
298	0.001698430041
299	0.001698430041
300	0.001693720295
301	0.001693720295
302	0.001688633047
303	0.001684480864
304	0.001677758232
305	0.001669511727
306	0.001664329816
307	0.001655470833
308	0.001654846112
309	0.001641556461
310	0.00164155295
311	0.001637562231
312	0.001637555207
313	0.001626332249
314	0.001615827451
315	0.001615827059
316	0.001612646945
317	0.001612646399
318	0.001596810925
319	0.001583228852
320	0.001574944251
321	0.001574944251
322	0.001566827784
323	0.001566826351
324	0.001556090704
325	0.001556088721
326	0.00155608759
327	0.00155608759
328	0.00155608472
329	0.001548993515
330	0.001538193385
331	0.001538190531
332	0.001534046933
333	0.001530227182
334	0.001526758318
335	0.001518766192
336	0.00151876501
337	0.001518763627
338	0.001513164895
339	0.001513163725
340	0.001513163725
341	0.001503347005
342	0.001503345851
343	0.001496320117
344	0.001485075891
345	0.001471374775
346	0.001460544758
347	0.001457574766
348	0.001444573196
349	0.001437629094
350	0.001437625869
351	0.00142517444
352	0.001425170087
353	0.001425168998
354	0.001415442732
355	0.001415442732
356	0.001415442732
357	0.001415440069
358	0.001415438396
359	0.001412727664
360	0.001412720873
361	0.001407708695
362	0.001390797881
363	0.001390797881
364	0.001378619938
365	0.001378619938
366	0.00137861607
367	0.001357832149
368	0.001357829214
369	0.001353508976
370	0.001353504652
371	0.001353503344
372	0.001353502751
373	0.001353502751
374	0.001353502751
375	0.001349632864
376	0.001343696154
377	0.001343692348
378	0.001334317019
379	0.001334309873
380	0.00133430533
381	0.00133430533
382	0.00132577702
383	0.001325775526
384	0.001316675428
385	0.001316673215
386	0.001310276698
387	0.001310273386
388	0.001310272814
389	0.001310235317
390	0.001310234804
391	0.001310234804
392	0.001310232822
393	0.001307883792
394	0.001301839215
395	0.001299747664
396	0.001299741604
397	0.001299722361
398	0.001293307301
399	0.00129329805
400	0.001288677582
401	0.001278925017
402	0.001278918917
403	0.001278917181
404	0.00127891564
405	0.001278904075
406	0.001278900611
407	0.001278899818
408	0.001278897219
409	0.001274070693
410	0.001274069087
411	0.001255717525
412	0.001255707375
413	0.001255707375
414	0.001255704537
415	0.00125569931
416	0.001250559115
417	0.001246978482
418	0.001246974725
419	0.001246972042
420	0.001246968716
421	0.001244613955
422	0.001244612961
423	0.001244611718
424	0.0012446101
425	0.001244604538
426	0.001244602687
427	0.001244602161
428	0.001241528034
429	0.001236206305
430	0.001236196429
431	0.001236195056
432	0.001236193387
433	0.001236193387
434	0.001225237503
435	0.001225236624
436	0.001225233862
437	0.001225233862
438	0.001222105804
439	0.001209378788
440	0.001209377216
441	0.001209370602
442	0.001209368174
443	0.001204755203
444	0.001204749022
445	0.001204743858
446	0.001197782337
447	0.001197782337
448	0.001191544078
449	0.001191544078
450	0.001191544078
451	0.001181382222
452	0.001181376733
453	0.001173711192
454	0.00117371059
455	0.001173709806
456	0.001173709806
457	0.001173709806
458	0.001173709806
459	0.001173708888
460	0.001173708583
461	0.001173707153
462	0.001173706687
463	0.001173701334
464	0.00116967437
465	0.001159177394
466	0.001159175537
467	0.001159175537
468	0.001159173865
469	0.001159172828
470	0.001159171893
471	0.001159170425
472	0.001154473288
473	0.001154465958
474	0.001150921923
475	0.001150920629
476	0.001147091544
477	0.001147088751
478	0.001147082435
479	0.001147081971
480	0.001147080773
481	0.001146390991
482	0.001146390418
483	0.001136108959
484	0.001136107389
485	0.001136106741
486	0.001136106741
487	0.00113610625
488	0.001136100912
489	0.001132700125
490	0.001132700125
491	0.001132700125
492	0.001132698542
493	0.0011326984
494	0.001132697008
495	0.001132696436
496	0.001131692693
497	0.00113168872
498	0.00113168872
499	0.001131687935
500	0.00113168654
501	0.00113168654
502	0.00113168654
503	0.001131685092
504	0.00113168207
505	0.001127035372
506	0.001127032337
507	0.001125016885
508	0.001120382946
509	0.001120382946
510	0.001120381319
511	0.001111365295
512	0.001111363591
513	0.001111362792
514	0.001111362792
515	0.001107870096
516	0.001107867469
517	0.001107861505
518	0.001107861244
519	0.001107858142
520	0.001107852666
521	0.001107849666
522	0.001107848739
523	0.001107848739
524	0.001107847812
525	0.001107847812
526	0.001107845515
527	0.001107845515
528	0.00110783483
529	0.001104421849
530	0.00110442144
531	0.001104410814
532	0.00110440954
533	0.00110440954
534	0.001101086623
535	0.001091561208
536	0.001091559344
537	0.001091557814
538	0.001091554897
539	0.00109155335
540	0.00109155335
541	0.001088311165
542	0.001088308607
543	0.00108830523
544	0.001088303922
545	0.001088301364
546	0.001087270059
547	0.001084115923
548	0.001084115253
549	0.001083994453
550	0.001083994067
551	0.001083993681
552	0.001083992398
553	0.001083992012
554	0.001083991697
555	0.001083989119
556	0.001083985016
557	0.001083984701
558	0.001083984315
559	0.001083984315
560	0.001083983032
561	0.00108398175
562	0.00108398175
563	0.00108395231
564	0.001083951924
565	0.001083951538
566	0.001083951152
567	0.001083950326
568	0.001082946923
569	0.001082829576
570	0.001074389318
571	0.001065399716
572	0.001064461766
573	0.001064458818
574	0.001064458818
575	0.001061388295
576	0.001061379198
577	0.001053739397
578	0.001053737631
579	0.001053735194
580	0.001053032918
581	0.001053024893
582	0.001053023005
583	0.001053014983
584	0.001045401876
585	0.001037006651
586	0.001026017092
587	0.00102601201
588	0.001026008349
589	0.001026003267
590	0.001026002583
591	0.001026002583
592	0.001026001081
593	0.001026001081
594	0.001025996
595	0.00102599373
596	0.001025992848
597	0.001025990867
598	0.001025988327
599	0.001015407048
600	0.001007686012
601	0.00100768474
602	0.001007020362
603	0.001007018222
604	0.001007016306
605	0.001007015208
606	0.001007013936
607	0.001007012665
608	0.001007011357
609	0.001007010049
610	0.001006982171
611	0.001006980864
612	0.001006980864
613	0.001006977359
614	0.001006976087
615	0.001006974173
616	0.001006972866
617	0.001006971559
618	0.001006970602
619	0.001006967098
620	0.001006965827
621	0.001006965827
622	0.001006965827
623	0.001006964555
624	0.001006963248
625	0.001006959745
626	0.001006958438
627	0.001006954935
628	0.001006953978
629	0.001006952672
630	0.001006951401
631	0.001006950094
632	0.001006950094
633	0.001006950094
634	0.001006950094
635	0.001006948788
636	0.001006947482
637	0.001006945731
638	0.001006945731
639	0.001006944425
640	0.001006943468
641	0.001006941717
642	0.001006940412
643	0.001006940412
644	0.001006939106
645	0.001006937355
646	0.001006935604
647	0.001006934299
648	0.001006932993
649	0.001006932993
650	0.001006932993
651	0.001006931243
652	0.001006931243
653	0.001006931243
654	0.001006896428
655	0.001006896428
656	0.00100688249
657	0.00100686856
658	0.00100686856
659	0.00100686856
660	0.001006866813
661	0.001006862999
662	0.001006862999
663	0.001006862999
664	0.001006861253
665	0.001006861253
666	0.001006861253
667	0.001006859507
668	0.001006859507
669	0.001006857761
670	0.001006856489
671	0.001006856489
672	0.001006854744
673	0.001006854744
674	0.001006852998
675	0.001006852998
676	0.001006851253
677	0.001006849508
678	0.001006847762
679	0.001006847762
680	0.001006847762
681	0.001006847762
682	0.001006846017
683	0.001006846017
684	0.001006844272
685	0.001006544332
686	0.001006544332
687	0.001006516883
688	0.001006516883
689	0.001006516883
690	0.001006516883
691	0.001006516232
692	0.001006516232
693	0.001006516232
694	0.001006512781
695	0.001006512781
696	0.001006512781
697	0.00100651213
698	0.00100651213
699	0.00100651213
700	0.001006511479
701	0.001006508029
702	0.001006507378
703	0.001006503928
704	0.001006503928
705	0.001006503277
706	0.001006499828
707	0.001006496379
708	0.001006495728
709	0.001006495728
710	0.001006495728
711	0.001006495728
712	0.001006495728
713	0.001006495728
714	0.00100649228
715	0.001006491629
716	0.001006488181
717	0.001006487531
718	0.00100648688
719	0.00100648688
720	0.001006486229
721	0.001006485579
722	0.001006485148
723	0.001006484717
724	0.001006484717
725	0.001006484717
726	0.001006484286
727	0.001006483855
728	0.001006483205
729	0.001006482554
730	0.001006481904
731	0.001006481904
732	0.001006481253
733	0.001006481253
734	0.001006480603
735	0.001006480172
736	0.001006480172
737	0.001006480172
738	0.001006480172
739	0.001006479741
740	0.001006479091
741	0.001006479091
742	0.001006479091
743	0.001006479091
744	0.001006479091
745	0.00100647866
746	0.001006478229
747	0.001006478229
748	0.001006477798
749	0.001006477367
750	0.001006476936
751	0.001006476286
752	0.001006475636
753	0.001006475205
754	0.001006475205
755	0.001006475205
756	0.001006475205
757	0.001006474774
758	0.001006474774
759	0.001006474774
760	0.001006474124
761	0.001006474124
762	0.001006473693
763	0.001006473262
764	0.001006473262
765	0.001006472612
766	0.001006472612
767	0.001006472612
768	0.001006472181
769	0.001006472181
770	0.001006472181
771	0.001006471531
772	0.0010064711
773	0.001006470669
774	0.001006470019
775	0.001006470019
776	0.001006470019
777	0.001006469588
778	0.001006468938
779	0.001006468288
780	0.001006468288
781	0.001006468288
782	0.001006467857
783	0.001006467426
784	0.001006466996
785	0.001006466565
786	0.001006466134
787	0.001006465703
788	0.001006465703
789	0.001006465273
790	0.001006465273
791	0.001006464842
792	0.001006464842
793	0.001006464842
794	0.001006464192
795	0.001006464192
796	0.001006464192
797	0.001006464192
798	0.001006464192
799	0.001006464192
800	0.001006463761
801	0.001006463111
802	0.00100646268
803	0.00100646268
804	0.00100646225
805	0.00100644167
806	0.00100644102
807	0.00100644102
808	0.00100644102
809	0.00100644037
810	0.00100643972
811	0.001006412363
812	0.001006412363
813	0.001006398652
814	0.001006398652
815	0.001006398652
816	0.001006398652
817	0.001006384949
818	0.001006384949
819	0.001006384519
820	0.001006384519
821	0.001006384519
822	0.00100638409
823	0.00100638366
824	0.00100638366
825	0.00100638366
826	0.00100638366
827	0.00100638366
828	0.001006383231
829	0.001006383231
830	0.001006383231
831	0.001006383231
832	0.001006383231
833	0.001006383231
834	0.001006383231
835	0.001006383231
836	0.001006383231
837	0.001006383231
838	0.001006383231
839	0.001006383231
840	0.001006383231
841	0.001006383231
842	0.001006383231
843	0.001006383231
844	0.001006383231
845	0.001006383231
846	0.001006383231
847	0.001006383231
848	0.001006382801
849	0.001006382372
850	0.001006382372
851	0.001006382372
852	0.001006381942
853	0.001006381942
854	0.001006381513
855	0.001006381513
856	0.001006381084
857	0.001006380654
858	0.001006380654
859	0.001006380225
860	0.001006379795
861	0.001006379795
862	0.001006379795
863	0.001006379795
864	0.001006379366
865	0.001006379366
866	0.001006379366
867	0.001006378937
868	0.001006378937
869	0.001006378507
870	0.001006378507
871	0.001006378507
872	0.001006378507
873	0.001006378507
874	0.001006378507
875	0.001006378078
876	0.001006378078
877	0.001006378078
878	0.001006378078
879	0.001006377649
880	0.001006377219
881	0.00100637679
882	0.00100637679
883	0.00100637679
884	0.00100637679
885	0.00100637679
886	0.00100637679
887	0.001006376361
888	0.001006375931
889	0.001006375502
890	0.001006375502
891	0.001006375502
892	0.001006375073
893	0.001006375073
894	0.001006375073
895	0.001006375073
896	0.001006374643
897	0.001006374214
898	0.001006374214
899	0.001006374214
900	0.001006373785
901	0.001006373785
902	0.001006373785
903	0.001006373356
904	0.001006373356
905	0.001006373356
906	0.001006373356
907	0.001006373356
908	0.001006373356
909	0.001006373356
910	0.001006372926
911	0.001006372926
912	0.001006372926
913	0.001006372926
914	0.001006372497
915	0.001006372497
916	0.001006372497
917	0.001006372068
918	0.001006372068
919	0.001006372068
920	0.001006371639
921	0.001006371639
922	0.001006371639
923	0.001006371639
924	0.001006371209
925	0.001006371209
926	0.001006371209
927	0.001006371209
928	0.00100637078
929	0.00100635027
930	0.00100635027
931	0.001006336547
932	0.001006336547
933	0.001006336547
934	0.001006336118
935	0.00100633569
936	0.001006335261
937	0.001006334832
938	0.001006334404
939	0.001006333975
940	0.001006333975
941	0.001006333975
942	0.001006333547
943	0.001006333547
944	0.001006333547
945	0.001006333547
946	0.001006333547
947	0.001006333547
948	0.001006333547
949	0.001006333547
950	0.001006333547
951	0.001006333547
952	0.001006333547
953	0.001006333547
954	0.001006333547
955	0.001006333547
956	0.001006333547
957	0.001006333547
958	0.001006333547
959	0.001006333547
960	0.001006333547
961	0.001006333547
962	0.001006333547
963	0.001006333547
964	0.001006333118
965	0.001006332689
966	0.001006332689
967	0.001006332689
968	0.001006332261
969	0.001006332261
970	0.001006332261
971	0.001006332261
972	0.001006332261
973	0.001006332261
974	0.001006331832
975	0.001006331404
976	0.001006331404
977	0.001006331404
978	0.001006331404
979	0.001006331404
980	0.001006330975
981	0.00100633065
982	0.001006330222
983	0.001006330222
984	0.001006330222
985	0.001006330222
986	0.001006329793
987	0.001006328936
988	0.001006328507
989	0.001006328079
990	0.00100632678
991	0.00100632678
992	0.00100632678
993	0.00100632678
994	0.00100632678
995	0.00100632678
996	0.001006326352
997	0.001006325923
998	0.001006325923
999	0.001006325495
